song_id,song_title,artist,album,genre,release_date,duration,popularity,stream,language,explicit_content,label,composer,producer,collaboration
SP3642,True send child.,Gabrielle Rodriguez,But trial.,Pop,02/08/2004,303,79,36352175,English,Yes,Warner Music,Amanda Mckee,Abigail Rice,Nicole Wilson
SP3643,Tax street financial.,Benjamin Jones,History.,Electronic,15/08/2010,279,27,75270923,English,Yes,Indie,Christopher Hickman,Ashley Frye,Matthew Thomas
SP3644,Wind job.,Charles Mann,Create.,Jazz,22/03/1995,247,90,53138090,Spanish,Yes,Indie,Mrs. Hannah Martinez,Jennifer Johnston,Laurie Woods
SP3645,Either.,Jeffrey Rice,Mouth.,Hip-Hop,16/07/2023,236,61,75486806,English,No,Warner Music,Marco Hopkins,Audrey Liu,Amber Mullen
SP3646,Body prepare.,Ian Chen,Current.,Country,17/02/2024,294,71,28605771,English,No,Atlantic Records,Robert Liu,Katelyn Chan,William Gordon
SP3647,Simple ahead system.,Julie Barry,Pay.,Electronic,30/12/2005,265,76,6655296,French,Yes,Atlantic Records,Jennifer Pitts,Ann Miller,Karina Kelly
SP3648,System subject.,Robin Rivera,Court street.,Hip-Hop,20/04/2015,177,60,35459835,French,Yes,Def Jam,Nancy Lindsey,Jacob Roth,James Black
SP3649,Government keep today.,Laura Hernandez,Against.,Electronic,17/05/2009,197,73,14738237,English,No,Warner Music,Brittney Walsh,Kenneth Evans,Sandra Chavez
SP3650,Really reflect.,Jeffrey Reed,Inside TV.,Reggae,24/12/1997,402,59,55529277,Korean,No,Warner Music,Regina Sanchez,Matthew Gordon,Charles Lyons
SP3651,Manage for ever.,Paula Barker,I reduce.,Pop,15/12/1997,205,28,24814428,English,No,Sony Music,Amber Williams,Rebecca Graham,Leslie Butler
SP3652,Drop do per.,Rodney Smith,Drop important.,Country,03/04/2016,229,27,68657999,English,Yes,Sony Music,David Smith,Theresa Murray,Ann Le
SP3653,Bag wind campaign.,Anthony Fletcher,Mouth mention.,Pop,17/06/2020,179,74,7573425,English,No,Warner Music,Bob Yu,Kevin Bradley,Donald Wade
SP3654,Police these.,Richard Frey,Parent.,Hip-Hop,18/07/2003,226,4,92222868,English,Yes,Universal Music,Tracy Jones,Peter Douglas,Dakota Garner
SP3655,Story black cell.,Kyle Fritz,Cold.,Pop,05/08/2008,144,16,5411971,English,No,Warner Music,Nathan Morgan,John Williams,Rebecca Freeman
SP3656,National begin.,Meghan Schwartz,Main.,Electronic,05/03/2005,305,1,95356444,English,No,Warner Music,Mr. Christopher Murphy,Dr. Gerald Robinson MD,Thomas Santiago
SP3657,Agree woman reveal.,Christina Burnett,Sign.,Hip-Hop,14/10/2008,225,84,87289187,English,Yes,Def Jam,Michael Walter,Michael Butler,Denise Clark
SP3658,Together person.,Lisa Jackson,Exist bag.,Folk,15/10/2012,226,18,12334866,English,No,Sony Music,Arthur Schmidt,Justin Lewis,Jessica Ferguson
SP3659,Speak agree crime.,Jasmine Wong,Although alone.,Hip-Hop,04/12/1999,255,30,7632934,German,Yes,Atlantic Records,Brian Jones,Lisa Singh,Katherine Lee
SP3660,Cover many according.,Juan Collins,Live.,Hip-Hop,26/02/2020,235,94,38274810,English,No,Atlantic Records,James Chavez,Andrea Stanley,George Dixon
SP3661,Analysis hear.,Edward Gonzalez,Coach.,Electronic,09/11/2004,187,85,19271869,English,No,Warner Music,Melanie Alvarez,Anthony Smith,Teresa Flores
SP3662,Near main.,Megan Parker,Line.,Hip-Hop,21/07/2017,239,63,82613744,Spanish,No,Atlantic Records,Megan Jones,Collin Ferguson,Beth Oneill
SP3663,Attack friend present what.,Sara Hughes,Truth.,Electronic,15/08/2003,260,44,26033081,Spanish,Yes,Atlantic Records,Dr. Nancy Taylor MD,Mrs. Regina Lopez,Richard Pittman
SP3664,If center.,Kelly Christian,Charge use.,Pop,07/11/2001,244,98,80799532,English,No,Indie,Shannon Reynolds,Daniel Sims,Crystal Willis
SP3665,Thank agree.,Brian Kim,Amount.,Pop,17/10/1998,228,77,87149824,Italian,No,Indie,Yolanda Scott,Scott Lynn,Richard Carson
SP3666,Wait one.,Lori Ortiz,Series never.,Electronic,20/11/1994,351,48,54675106,English,No,Warner Music,Brandon Sanders,Erika Reed,Heather Rogers
SP3667,Can clear.,Lisa Pena,Look store.,Classical,03/06/2004,290,47,77123915,English,No,Def Jam,Nicole Stanley,Matthew Garcia,Amy Galvan
SP3668,Detail.,Jessica Rodriguez,Star seek.,Hip-Hop,16/06/2002,291,53,47045459,Spanish,Yes,Indie,Jillian Carter,Kylie Stevens,Mary Mathis
SP3669,Finish mission.,Patricia Williams,Sit.,Reggae,25/02/2009,207,55,67239372,Japanese,No,Indie,Juan Johnson,Sonia Grant MD,Pamela Peck
SP3670,Buy.,Jared Thompson,World.,Folk,16/12/2022,242,22,90117374,Spanish,No,Universal Music,Dorothy Lopez,Elaine Bowers,Randall Wilson
SP3671,Take step.,Douglas Meyer,Rock.,Hip-Hop,06/02/2023,219,15,9083595,French,No,Def Jam,Javier Lopez,Robert Aguilar,Jeffrey Evans
SP3672,West.,Roberto Owens Jr.,Then sense.,Classical,25/04/2005,288,38,27632749,Japanese,No,Def Jam,Pamela Reed,Craig Riley,Jeremy Ford
SP3673,Into.,Jamie Adkins,Wonder rock.,Pop,25/02/2015,199,60,4100421,English,No,Atlantic Records,Jason Castaneda,Kyle Spencer,Clinton Meyer
SP3674,Design.,Kim Andrews,Enter.,Electronic,31/05/2005,203,91,22941670,English,Yes,Warner Music,Kelly Davis,Rita Barajas,John Shaw
SP3675,Feel mission.,Hayden Adams,Me.,Pop,29/02/2012,200,44,95789629,English,Yes,Universal Music,Deborah Black,Gregory Armstrong,Brian Howell
SP3676,Threat allow.,Micheal Castillo,Whole.,Pop,09/05/2008,256,33,5312260,English,No,Warner Music,Joseph Coleman,Joseph Johnson,Lisa Simpson
SP3677,Wind consider final.,James Carter,Turn.,Country,04/03/2008,255,86,35694528,English,No,Sony Music,James Thompson,Rachel Anderson,Sherry Coleman
SP3678,Keep most.,Kristen Gamble,Skill about.,Hip-Hop,19/11/2014,156,77,47442311,Italian,No,Atlantic Records,Katrina Lin,Matthew Santana,Jason Thompson
SP3679,Three.,Janice Dudley,First act.,R&B,30/06/2010,192,88,54448794,English,No,Universal Music,Heather Herrera,Jenna Erickson,Sara Silva
SP3680,Boy perform many.,Samuel Abbott,Risk.,Hip-Hop,16/03/2018,207,12,43614757,English,No,Warner Music,Elizabeth Meyer,Sharon Lewis,Stephanie Melendez
SP3681,Customer add.,Monique Morse,Speech approach.,Electronic,24/12/2016,232,93,31322396,English,Yes,Indie,Amber Atkins,Adam Mendez,Sarah Chambers
SP3682,Apply my fund.,Rachel Watson,Focus.,Hip-Hop,21/01/2017,146,20,58760033,Japanese,No,Indie,David Carpenter,Jason Martin,Leslie Trujillo
SP3683,Wife himself.,David Phillips,Stop behavior.,Pop,01/03/1995,275,21,14543637,English,No,Warner Music,Karen Gonzalez,Anthony Davis,Shelby Phillips
SP3684,Charge edge tree.,Kevin Turner,Occur individual.,Pop,12/12/2002,183,65,14007305,English,Yes,Warner Music,Theresa Mason,Mr. Kevin Arnold PhD,Beth Roberts
SP3685,Parent type entire.,Stacy Fitzpatrick,Population success.,Folk,18/12/2011,264,87,8564043,English,No,Warner Music,Dominic Martin,Jonathan Bell,Alfred Walters DDS
SP3686,Remain police.,Amanda Garcia,Measure.,Hip-Hop,27/09/2017,244,65,69130006,English,No,Atlantic Records,Calvin Jones,Jason Buckley,Janice Chen
SP3687,Color.,Michele Matthews,Time south.,Pop,25/10/2012,272,7,88272645,English,Yes,Warner Music,Denise Holt,Karen Baldwin,Jill Anderson
SP3688,Scientist then view.,Susan Gates,Bad sell.,Classical,17/06/2010,258,92,66788219,English,No,Atlantic Records,Daniel Henry,Michelle Walters,Gabriel Abbott
SP3689,Approach color short.,Sheryl Clark,Rich service.,Jazz,14/02/2010,251,63,83174679,English,Yes,Warner Music,Virginia Ramirez,Timothy Shields,Martha Walker
SP3690,Gun choice.,Jessica Brady,Because group.,Pop,04/04/2024,276,98,5913804,English,No,Def Jam,Elizabeth Mullins,Carolyn Shaw,Charles Baker
SP3691,Issue chair happen.,Allison Johnson,Evening.,Electronic,30/07/2021,286,53,21431599,English,Yes,Def Jam,Tanya Price,Kevin Martin,Allison Harris
SP3692,Maintain strategy.,David Conley,Up.,Pop,30/05/1995,250,16,5562680,Japanese,Yes,Def Jam,Richard Patrick,Brandon Foster,David Navarro
SP3693,Inside west.,Joseph Collins,Leave.,Jazz,04/01/2015,179,30,61975575,English,Yes,Universal Music,Sara Love,Nathan Harrison,Christine Reynolds
SP3694,Save up.,Sarah Meza,Public loss.,Pop,19/07/2023,110,84,82927192,English,No,Universal Music,Isabel Yang,Brandon Klein,Alexis Stephens
SP3695,Action outside hope.,Wesley Schmidt,Behavior.,Electronic,27/11/2018,175,19,41346829,English,Yes,Def Jam,Matthew Mosley,Andrew Cummings,Rick Lawson
SP3696,Born miss.,Joseph Fernandez,Fund room.,Electronic,06/07/1998,288,4,3396501,French,Yes,Warner Music,Michelle Barker,Sharon Villanueva,Emily Rodriguez
SP3697,Serious quite.,Andrea Greer,Number.,Hip-Hop,29/03/2010,215,30,36033579,English,Yes,Indie,Carlos Chapman,Matthew Harris,Jose Cortez
SP3698,Recently second.,Erica Murphy,Culture.,Pop,19/11/2009,349,37,49991061,English,Yes,Def Jam,Leah Woodward,Ellen Terrell,Susan Ramirez
SP3699,Any evidence.,Chelsea Potter,Plan difficult.,Pop,11/02/1996,246,42,82270179,English,Yes,Sony Music,Jennifer Davis,Cindy Perez,Ashley Nichols
SP3700,Gun general.,Ryan Smith,Century.,Electronic,10/12/2009,175,30,35614338,English,Yes,Indie,Victoria Lewis,Andrew Gordon,Katrina King
SP3701,Focus claim eye.,Jon Padilla,Plan third.,Pop,17/08/2006,236,72,34036633,Japanese,No,Warner Music,Frank Weiss,Samuel Kelley,Elizabeth Hill
SP3702,Better decade.,Debbie Smith,Ago.,Electronic,06/09/2001,278,62,41125933,Korean,Yes,Indie,Lisa Barnett,Paul Little,Kristopher Hayes
SP3703,What sound.,Kurt Perez,Charge analysis.,Country,27/04/1998,192,83,271239,French,Yes,Def Jam,Theresa Henry,Chad Jones,Erin Jackson
SP3704,Size early speech.,Jessica Reyes,Myself water.,Hip-Hop,28/12/2004,278,13,59262669,English,No,Def Jam,John Hodges,Garrett Smith,Chad Moore
SP3705,Method take wear.,Mary Montoya,Market near.,Hip-Hop,21/08/2011,293,37,44076987,Korean,Yes,Warner Music,Spencer Myers,Erika Robertson,Gabriel Edwards
SP3706,Structure job stage.,Jessica Molina,Leader.,Hip-Hop,13/03/1995,304,87,62769602,English,Yes,Def Jam,Robert Williams,Michael Benjamin,Lori Rowe
SP3707,Allow too.,Paul Harrell,Similar certainly.,Reggae,07/11/2018,292,100,25585874,English,Yes,Universal Music,Beth Oliver,Tracy Higgins,Christopher Scott
SP3708,Morning area.,Caleb Smith,Middle.,Electronic,03/02/2013,196,41,28548206,English,Yes,Atlantic Records,Sharon Becker,Troy Rodriguez,Katherine Roach
SP3709,Probably care.,Aaron Clements,Player color.,Electronic,02/07/2019,244,41,26019634,English,Yes,Def Jam,Matthew Stark,David Lawson,Emily Lopez
SP3710,Stand set.,Alexis Phillips,House turn.,Electronic,29/07/2009,215,89,21877590,Italian,No,Def Jam,Rebecca Kane,Derek Hicks,Gavin Neal
SP3711,Side center trial.,Deborah Cabrera,The spring.,Pop,05/04/2005,186,37,17518651,Japanese,No,Warner Music,Samantha Johnson,Jonathan Richardson,Jeffrey Aguilar
SP3712,Us race.,Virginia Schwartz,At.,Electronic,21/09/2023,273,66,93866685,Japanese,Yes,Indie,Alicia Blair,Joshua Carter,Mr. Walter Moore II
SP3713,Close why important manager.,Tammy Anderson,Onto.,Electronic,16/06/2001,234,39,97780670,Spanish,No,Def Jam,Brian Moody,Larry Duncan,Gabrielle Vaughan
SP3714,Pay marriage prepare.,Courtney Romero,Ok.,Pop,21/09/1999,275,54,55069430,English,No,Def Jam,Molly Durham,Jeffrey Mosley,Karen Lopez
SP3715,Point successful.,Christopher Wilcox,Seem even.,Jazz,03/01/2017,210,50,59460643,English,Yes,Indie,William Cox,Brittany Miller,Jessica Sparks
SP3716,Writer leader.,Andrew Ayala,Service doctor.,Hip-Hop,04/02/2018,314,25,47113973,Italian,Yes,Def Jam,Aaron Joseph,Lisa Harris,Vanessa Costa
SP3717,Not.,Melissa Ramirez,Agent.,Country,08/02/2018,189,63,96598351,English,No,Universal Music,Alex Ellis,Brandy Sanchez,Gary Hamilton
SP3718,Weight rate.,Kevin Brown,View cell.,Hip-Hop,30/09/1997,130,31,74638034,Italian,No,Indie,Sandra Campbell,Melissa Anderson,Jason Robertson
SP3719,People develop involve boy.,Kyle Harrison,Agent.,Folk,28/01/2003,329,33,17258177,English,No,Indie,Sydney Long,Dawn Padilla,Tiffany Williams
SP3720,Send control certain.,Brooke Sims,War.,Reggae,25/03/2017,285,40,21315960,Japanese,No,Def Jam,Frances Johnson,Angela Fowler,Tyler Russell
SP3721,Argue nice sound.,Christina Sherman,Produce friend.,Electronic,02/10/2002,288,11,43206544,Italian,Yes,Warner Music,Wendy Johnson,Jamie Caldwell,Melissa Oliver
SP3722,Else church approach.,Scott Chapman,Station.,Jazz,12/03/2019,320,68,20745088,English,No,Atlantic Records,April Nguyen,Nicole Henry,Michael Elliott
SP3723,Marriage when young store.,Timothy Ramirez,Force.,Folk,03/05/2019,238,97,93162985,English,No,Atlantic Records,Bob Rodriguez,Amanda Gordon,Lisa Rodriguez
SP3724,Treat situation.,Keith Stout,State majority.,Electronic,01/11/2003,279,68,69763118,English,Yes,Def Jam,Shawn Santana,Brandon Nichols,Suzanne Avery
SP3725,Too full she.,Morgan Richardson,Vote.,Country,26/08/2007,249,35,97412301,Korean,Yes,Indie,Kendra Bruce,Deanna Murray,Brandon Davis
SP3726,Adult part.,Steve Rangel,Town should.,Hip-Hop,02/02/2017,151,91,83041664,Spanish,Yes,Warner Music,Autumn Miller DVM,Jordan Wheeler,Maurice Carter
SP3727,Free cut everyone.,David Cunningham,Nothing reflect.,Classical,02/04/2020,268,20,25088087,English,Yes,Universal Music,Amanda Robinson,Adam Myers,Audrey Conway
SP3728,Take your sell international.,Michelle Watson,Place doctor.,Country,20/08/2011,252,72,47719958,English,No,Def Jam,James Smith,Donna Robinson,Kelly Fisher
SP3729,College whom arm.,Molly Anderson,Career however.,Pop,13/05/1997,237,82,30432529,Spanish,Yes,Warner Music,Sara Luna,Michael Villa,Kelly Reyes
SP3730,Response really maintain.,David Mcpherson,Mind stay.,Jazz,01/05/2000,214,57,48115462,Japanese,No,Atlantic Records,Jeremy Bailey,Brian Palmer,Mr. Trevor Sullivan
SP3731,Second plant.,Rick Wallace,Own service.,Pop,09/11/2017,185,98,81086446,English,Yes,Def Jam,Michelle George,Jeremy Wilson,Richard Fitzpatrick
SP3732,Against among these.,Sherri White,Size.,Electronic,30/12/2007,53,70,949858,English,Yes,Sony Music,Alan Sellers,Bonnie Lopez,Andre Nguyen
SP3733,Class rather.,Sherry Taylor,Scene a.,Electronic,13/02/2017,201,73,5508526,English,No,Def Jam,Cindy Long,Peggy Mitchell,Ronald Simon
SP3734,Goal word stage.,Christine Shaw,First present.,Hip-Hop,23/04/1995,258,2,16671220,English,No,Atlantic Records,Austin Garcia,Emily Bennett,Samantha Brown
SP3735,Inside address friend.,Michele Reid,Require.,Electronic,20/09/1999,234,82,19600999,English,Yes,Indie,Erin Lewis,Kelly Diaz,Joseph Alvarez
SP3736,History identify.,Robert Williams,Sometimes tree.,Hip-Hop,14/05/1995,249,12,89913207,English,No,Sony Music,Tiffany Phillips,Brendan Perkins,Patricia Sanchez
SP3737,Course drug staff.,Derek Ruiz,Century coach.,Pop,09/05/1999,261,52,82372997,Spanish,No,Atlantic Records,Monica Henderson,Steven Barron,Kyle Casey
SP3738,Give trouble.,Casey Spears,Take.,Electronic,10/12/2009,281,57,8845017,English,No,Universal Music,Erik Taylor,Devon Castillo,Morgan Vance
SP3739,Order least bring.,Scott Ray,Baby finish.,Electronic,07/01/1997,224,43,63084947,English,No,Sony Music,Karen Herrera,Alan Jefferson,Marcia Watson
SP3740,Teacher voice agency.,Matthew Rodriguez,Society.,Electronic,10/01/2012,265,11,52774297,English,No,Warner Music,Frank Taylor,Morgan Dawson,Miss Veronica Martinez DVM
SP3741,Present run.,Connie Cole,Fly.,Electronic,20/01/2019,314,57,70387043,French,No,Def Jam,Mark Flowers,Katherine Carter,Ruben Miller
SP3742,Reduce agreement court.,Jordan Robinson,Million.,Country,04/12/1997,237,100,32996030,English,No,Sony Music,James Miller,Janice West,Austin Parker
SP3743,People.,Nathan Schroeder,Summer.,Pop,05/04/2006,231,71,70038952,French,Yes,Atlantic Records,Susan Hall,Ashley Johnston MD,Eddie Greene
SP3744,Box call analysis.,Craig Gross,Red discuss.,Hip-Hop,16/05/2024,186,88,88489640,English,Yes,Def Jam,Kendra Rodriguez,Tyler Williams,Amber Jackson
SP3745,First Congress former.,Spencer Nelson,Consider adult.,Hip-Hop,12/10/2003,173,46,32403354,French,Yes,Atlantic Records,Jean Nelson,Mrs. Cassidy Madden,Michael Coleman
SP3746,Want wife.,Morgan Craig,Nice prevent.,Reggae,25/04/2000,156,83,14232613,Japanese,No,Warner Music,David Simpson,Clifford Huerta,Brittany Sanchez
SP3747,Prove money.,Nicholas Flores,Building.,Pop,29/06/2002,244,69,94784815,English,Yes,Universal Music,Jessica Spencer,Kayla Brown,Ethan Jacobs
SP3748,Part maybe parent me.,Sarah Knight,Down woman.,Jazz,05/08/2020,211,15,45286278,English,No,Warner Music,Laura Lynch,Cody Wolfe,Jamie Delacruz
SP3749,Investment.,Laura Horn,Movement far.,Hip-Hop,22/07/2007,162,50,57504981,Italian,No,Atlantic Records,Travis Hines,Vicki Fernandez,Erin Logan
SP3750,Father sound right.,Dr. Rebecca Chen,Debate glass.,Hip-Hop,09/08/1996,250,60,87236451,English,Yes,Indie,Richard Warren,Matthew Cox,Erin Calderon
SP3751,Blue situation threat.,Matthew Cooper,Positive during.,Pop,08/02/2012,319,100,72764600,English,Yes,Universal Music,Christian Williams,Cassie Robinson,Kristen Reid
SP3752,Service eye national.,Alicia Jones,Food when.,Electronic,10/02/1997,209,75,21201086,English,Yes,Indie,Christopher Medina,Paul Rodriguez,Jacqueline Griffin
SP3753,Wide be raise.,Carrie Robinson,Someone.,Folk,29/01/2014,226,49,17238386,Spanish,No,Universal Music,Richard Sullivan,David Alexander,Michelle Martin
SP3754,Step everybody.,Joanne Key,Product.,Pop,11/04/2001,185,31,90908491,English,Yes,Def Jam,James Rogers,Sarah Boyer,Bryan Hooper
SP3755,Three save.,Kevin Delgado,Onto.,Pop,28/10/2001,265,63,56188717,English,Yes,Atlantic Records,Jeffrey Johnson,Rachel Wise,Mrs. Brandy Smith DVM
SP3756,Price successful color particular.,Eric Ruiz,Nor.,Pop,28/12/2021,319,27,66270229,English,Yes,Warner Music,Mark Rodriguez,Tyler Washington,Christina Day
SP3757,Test body.,Timothy Davis,Doctor box.,Pop,28/01/2009,302,80,22413392,English,Yes,Warner Music,Tina Wu,Robin Johnson,Thomas Webb
SP3758,Top.,Alejandro Riley,Walk.,Classical,13/03/2022,244,74,4301171,English,No,Indie,Michael Clarke,Steven Jordan,David Gross
SP3759,Soon world.,Dominique Simmons,Herself.,Country,04/05/2021,186,87,63902295,English,No,Universal Music,Michael Cummings,Susan Parker,Jennifer Bridges
SP3760,Sort year.,Mr. Jason Estes,Evening.,Folk,28/02/2010,264,4,62659904,English,No,Def Jam,Christian Medina,Lisa Bailey,Sharon Rose
SP3761,Sometimes hospital.,Joseph Simpson,Learn cell.,Pop,31/05/2005,242,4,64026595,English,Yes,Def Jam,Brent Porter,Mr. Christopher Davis,Lisa Scott
SP3762,Happen mean.,Renee Clark MD,Yourself factor.,Jazz,24/10/2011,121,34,38067500,English,Yes,Universal Music,Jessica Gutierrez,Jaime Clark,Julie Martinez
SP3763,Say international.,Christopher Matthews,Research.,Hip-Hop,21/06/1997,244,2,40570669,English,No,Universal Music,Thomas Adams,David Smith,Morgan Burgess
SP3764,Or one.,Andrew Powers,Effort edge.,Electronic,30/04/2020,193,16,50777241,French,Yes,Sony Music,James Juarez,Ashley Pham,Karen Jones MD
SP3765,Military TV card.,Andrew Alexander,Watch.,Pop,07/04/2003,230,79,11932180,Spanish,Yes,Warner Music,Michael Martinez,Donald Sanders,David Richardson
SP3766,Thus edge same.,Marvin Ryan,Language almost.,R&B,10/10/2001,284,42,56063454,Spanish,No,Atlantic Records,Scott Cantrell,Jennifer Young,Sarah Nguyen
SP3767,Avoid pass.,Stephen Jones MD,Return special.,Jazz,24/10/2006,250,62,5215495,English,Yes,Indie,Briana Brewer,Jessica Little,Kimberly Smith
SP3768,Always point.,Ronald Guerra,Pretty heart.,Electronic,19/05/1995,209,81,73378374,English,Yes,Atlantic Records,Brandon Davis,Alexander Morrison,Alec Griffin
SP3769,Property.,Amanda Hoffman,Treat.,Classical,25/01/2021,190,14,7910566,English,Yes,Indie,Sean Brown,Heather Richards,Brandon Johnson
SP3770,Lose threat.,Michael Lucas,Grow identify.,Electronic,28/02/2015,154,15,62313727,English,No,Warner Music,Glenn Beasley,Emily Garza,Robert Guzman
SP3771,Bag sign item.,Monique Silva,Practice.,Hip-Hop,16/11/2017,244,17,76403251,Spanish,No,Sony Music,Bethany Meyers,Caitlin Thomas,Sharon Stone
SP3772,Reveal sort detail.,Christopher Ward,He.,Hip-Hop,22/10/1998,280,2,5937061,English,No,Sony Music,Kimberly Scott,Jeffrey Lee,Jason Mcmillan
SP3773,Well among activity.,Amanda Yoder,Discuss building.,Pop,15/07/2009,271,15,27901858,German,No,Def Jam,Melissa Jimenez,Christine Lambert,David Martinez
SP3774,Main policy turn.,Travis Fitzgerald,She.,Hip-Hop,10/04/2006,170,5,81792966,English,No,Universal Music,Kimberly Beard,Brittany Castillo,Randall Kirby
SP3775,Rather.,John Rowe,Truth.,Folk,10/05/2016,175,11,88574002,English,Yes,Warner Music,Carrie Dunlap,Alvin Arroyo,Sierra Serrano
SP3776,Billion night.,Katherine Casey,We.,Electronic,21/02/2009,212,44,38608071,English,No,Universal Music,Sheila Woods,Christopher Snyder,William Lee MD
